121,4,time,val
39,1,3,1.950,-0.003
39,2,0,1.950,0.365
39,2,1,1.950,-0.395
39,2,2,1.950,0.000
39,2,3,1.950,-0.013
39,3,0,1.950,-0.011
39,3,1,1.950,-0.003
39,3,2,1.950,-0.013
39,3,3,1.950,0.000
40,0,0,2.000,0.000
40,0,1,2.000,-0.018
40,0,2,2.000,0.366
40,0,3,2.000,-0.011
40,1,0,2.000,-0.018
40,1,1,2.000,0.000
40,1,2,2.000,-0.396
40,1,3,2.000,-0.004
40,2,0,2.000,0.366
40,2,1,2.000,-0.396
40,2,2,2.000,0.000
40,2,3,2.000,-0.013
40,3,0,2.000,-0.011
40,3,1,2.000,-0.004
40,3,2,2.000,-0.013
40,3,3,2.000,0.000
41,0,0,2.050,0.000
41,0,1,2.050,-0.018
41,0,2,2.050,0.366
41,0,3,2.050,-0.010
41,1,0,2.050,-0.018
41,1,1,2.050,0.000
41,1,2,2.050,-0.396
41,1,3,2.050,-0.004
41,2,0,2.050,0.366
41,2,1,2.050,-0.396
41,2,2,2.050,0.000
41,2,3,2.050,-0.013
41,3,0,2.050,-0.010
41,3,1,2.050,-0.004
41,3,2,2.050,-0.013
41,3,3,2.050,0.000
42,0,0,2.100,0.000
42,0,1,2.100,-0.018
42,0,2,2.100,0.367
42,0,3,2.100,-0.010
42,1,0,2.100,-0.018
42,1,1,2.100,0.000
42,1,2,2.100,-0.397
42,1,3,2.100,-0.005
42,2,0,2.100,0.367
42,2,1,2.100,-0.397
42,2,2,2.100,0.000
42,2,3,2.100,-0.013
42,3,0,2.100,-0.010
42,3,1,2.100,-0.005
42,3,2,2.100,-0.013
42,3,3,2.100,0.000
43,0,0,2.150,0.000
43,0,1,2.150,-0.018
43,0,2,2.150,0.367
43,0,3,2.150,-0.010
43,1,0,2.150,-0.018
43,1,1,2.150,0.000
43,1,2,2.150,-0.397
43,1,3,2.150,-0.005
43,2,0,2.150,0.367
43,2,1,2.150,-0.397
43,2,2,2.150,0.000
43,2,3,2.150,-0.013
43,3,0,2.150,-0.010
43,3,1,2.150,-0.005
43,3,2,2.150,-0.013
43,3,3,2.150,0.000
44,0,0,2.200,0.000
44,0,1,2.200,-0.018
44,0,2,2.200,0.367
44,0,3,2.200,-0.009
44,1,0,2.200,-0.018
44,1,1,2.200,0.000
44,1,2,2.200,-0.397
44,1,3,2.200,-0.006
44,2,0,2.200,0.367
44,2,1,2.200,-0.397
44,2,2,2.200,0.000
44,2,3,2.200,-0.013
44,3,0,2.200,-0.009
44,3,1,2.200,-0.006
44,3,2,2.200,-0.013
44,3,3,2.200,0.000
45,0,0,2.250,0.000
45,0,1,2.250,-0.018
45,0,2,2.250,0.368
45,0,3,2.250,-0.009
45,1,0,2.250,-0.018
45,1,1,2.250,0.000
45,1,2,2.250,-0.397
45,1,3,2.250,-0.006
45,2,0,2.250,0.368
45,2,1,2.250,-0.397
45,2,2,2.250,0.000
45,2,3,2.250,-0.013
45,3,0,2.250,-0.009
45,3,1,2.250,-0.006
45,3,2,2.250,-0.013
45,3,3,2.250,0.000
46,0,0,2.300,0.000
46,0,1,2.300,-0.018
46,0,2,2.300,0.368
46,0,3,2.300,-0.009
46,1,0,2.300,-0.018
46,1,1,2.300,0.000
46,1,2,2.300,-0.398
46,1,3,2.300,-0.006
46,2,0,2.300,0.368
46,2,1,2.300,-0.398
46,2,2,2.300,0.000
46,2,3,2.300,-0.012
46,3,0,2.300,-0.009
46,3,1,2.300,-0.006
46,3,2,2.300,-0.012
46,3,3,2.300,0.000
47,0,0,2.350,0.000
47,0,1,2.350,-0.018
47,0,2,2.350,0.368
47,0,3,2.350,-0.009
47,1,0,2.350,-0.018
47,1,1,2.350,0.000
47,1,2,2.350,-0.398
47,1,3,2.350,-0.006
47,2,0,2.350,0.368
47,2,1,2.350,-0.398
47,2,2,2.350,0.000
47,2,3,2.350,-0.012
47,3,0,2.350,-0.009
47,3,1,2.350,-0.006
47,3,2,2.350,-0.012
47,3,3,2.350,0.000
48,0,0,2.400,0.000
48,0,1,2.400,-0.018
48,0,2,2.400,0.368
48,0,3,2.400,-0.009
48,1,0,2.400,-0.018
48,1,1,2.400,0.000
48,1,2,2.400,-0.398
48,1,3,2.400,-0.007
48,2,0,2.400,0.368
48,2,1,2.400,-0.398
48,2,2,2.400,0.000
48,2,3,2.400,-0.012
48,3,0,2.400,-0.009
48,3,1,2.400,-0.007
48,3,2,2.400,-0.012
48,3,3,2.400,0.000
49,0,0,2.450,0.000
49,0,1,2.450,-0.018
49,0,2,2.450,0.368
49,0,3,2.450,-0.009
49,1,0,2.450,-0.018
49,1,1,2.450,0.000
49,1,2,2.450,-0.398
49,1,3,2.450,-0.007
49,2,0,2.450,0.368
49,2,1,2.450,-0.398
49,2,2,2.450,0.000
49,2,3,2.450,-0.012
49,3,0,2.450,-0.009
49,3,1,2.450,-0.007
49,3,2,2.450,-0.012
49,3,3,2.450,0.000
50,0,0,2.500,0.000
50,0,1,2.500,-0.018
50,0,2,2.500,0.368
50,0,3,2.500,-0.009
50,1,0,2.500,-0.018
50,1,1,2.500,0.000
50,1,2,2.500,-0.398
50,1,3,2.500,-0.007
50,2,0,2.500,0.368
50,2,1,2.500,-0.398
50,2,2,2.500,0.000
50,2,3,2.500,-0.012
50,3,0,2.500,-0.009
50,3,1,2.500,-0.007
50,3,2,2.500,-0.012
50,3,3,2.500,0.000
51,0,0,2.550,0.000
51,0,1,2.550,-0.018
51,0,2,2.550,0.368
51,0,3,2.550,-0.009
51,1,0,2.550,-0.018
51,1,1,2.550,0.000
51,1,2,2.550,-0.398
51,1,3,2.550,-0.007
51,2,0,2.550,0.368
51,2,1,2.550,-0.398
51,2,2,2.550,0.000
51,2,3,2.550,-0.012
51,3,0,2.550,-0.009
51,3,1,2.550,-0.007
51,3,2,2.550,-0.012
51,3,3,2.550,0.000
52,0,0,2.600,0.000
52,0,1,2.600,-0.018
52,0,2,2.600,0.368
52,0,3,2.600,-0.009
52,1,0,2.600,-0.018
52,1,1,2.600,0.000
52,1,2,2.600,-0.398
52,1,3,2.600,-0.007
52,2,0,2.600,0.368
52,2,1,2.600,-0.398
52,2,2,2.600,0.000
52,2,3,2.600,-0.012
52,3,0,2.600,-0.009
52,3,1,2.600,-0.007
52,3,2,2.600,-0.012
52,3,3,2.600,0.000
53,0,0,2.650,0.000
53,0,1,2.650,-0.018
53,0,2,2.650,0.368
53,0,3,2.650,-0.009
53,1,0,2.650,-0.018
53,1,1,2.650,0.000
53,1,2,2.650,-0.398
53,1,3,2.650,-0.007
53,2,0,2.650,0.368
53,2,1,2.650,-0.398
53,2,2,2.650,0.000
53,2,3,2.650,-0.012
53,3,0,2.650,-0.009
53,3,1,2.650,-0.007
53,3,2,2.650,-0.012
53,3,3,2.650,0.000
54,0,0,2.700,0.000
54,0,1,2.700,-0.018
54,0,2,2.700,0.368
54,0,3,2.700,-0.008
54,1,0,2.700,-0.018
54,1,1,2.700,0.000
54,1,2,2.700,-0.398
54,1,3,2.700,-0.007
54,2,0,2.700,0.368
54,2,1,2.700,-0.398
54,2,2,2.700,0.000
54,2,3,2.700,-0.012
54,3,0,2.700,-0.008
54,3,1,2.700,-0.007
54,3,2,2.700,-0.012
54,3,3,2.700,0.000
55,0,0,2.750,0.000
55,0,1,2.750,-0.018
55,0,2,2.750,0.368
55,0,3,2.750,-0.008
55,1,0,2.750,-0.018
55,1,1,2.750,0.000
55,1,2,2.750,-0.398
55,1,3,2.750,-0.007
55,2,0,2.750,0.368
55,2,1,2.750,-0.398
55,2,2,2.750,0.000
55,2,3,2.750,-0.012
55,3,0,2.750,-0.008
55,3,1,2.750,-0.007
55,3,2,2.750,-0.012
55,3,3,2.750,0.000
56,0,0,2.800,0.000
56,0,1,2.800,-0.018
56,0,2,2.800,0.368
56,0,3,2.800,-0.008
56,1,0,2.800,-0.018
56,1,1,2.800,0.000
56,1,2,2.800,-0.398
56,1,3,2.800,-0.007
56,2,0,2.800,0.368
56,2,1,2.800,-0.398
56,2,2,2.800,0.000
56,2,3,2.800,-0.012
56,3,0,2.800,-0.008
56,3,1,2.800,-0.007
56,3,2,2.800,-0.012
56,3,3,2.800,0.000
57,0,0,2.850,0.000
57,0,1,2.850,-0.018
57,0,2,2.850,0.368
57,0,3,2.850,-0.008
57,1,0,2.850,-0.018
57,1,1,2.850,0.000
57,1,2,2.850,-0.398
57,1,3,2.850,-0.007
57,2,0,2.850,0.368
57,2,1,2.850,-0.398
57,2,2,2.850,0.000
57,2,3,2.850,-0.012
57,3,0,2.850,-0.008
57,3,1,2.850,-0.007
57,3,2,2.850,-0.012
57,3,3,2.850,0.000
58,0,0,2.900,0.000
58,0,1,2.900,-0.018
58,0,2,2.900,0.368
58,0,3,2.900,-0.008
58,1,0,2.900,-0.018
58,1,1,2.900,0.000
58,1,2,2.900,-0.398
58,1,3,2.900,-0.007
58,2,0,2.900,0.368
58,2,1,2.900,-0.398
58,2,2,2.900,0.000
58,2,3,2.900,-0.012
58,3,0,2.900,-0.008
58,3,1,2.900,-0.007
58,3,2,2.900,-0.012
58,3,3,2.900,0.000
59,0,0,2.950,0.000
59,0,1,2.950,-0.018
59,0,2,2.950,0.368
59,0,3,2.950,-0.008
59,1,0,2.950,-0.018
59,1,1,2.950,0.000
59,1,2,2.950,-0.398
59,1,3,2.950,-0.007
59,2,0,2.950,0.368
59,2,1,2.950,-0.398
59,2,2,2.950,0.000
59,2,3,2.950,-0.012
59,3,0,2.950,-0.008
59,3,1,2.950,-0.007
59,3,2,2.950,-0.012
