228,4,time,val
52,2,2,0.009,0.000
52,2,3,0.009,-0.025
52,3,0,0.009,0.000
52,3,1,0.009,0.000
52,3,2,0.009,-0.025
52,3,3,0.009,0.000
53,0,0,0.009,0.000
53,0,1,0.009,-0.025
53,0,2,0.009,0.000
53,0,3,0.009,0.000
53,1,0,0.009,-0.025
53,1,1,0.009,0.000
53,1,2,0.009,-0.025
53,1,3,0.009,0.000
53,2,0,0.009,0.000
53,2,1,0.009,-0.025
53,2,2,0.009,0.000
53,2,3,0.009,-0.025
53,3,0,0.009,0.000
53,3,1,0.009,0.000
53,3,2,0.009,-0.025
53,3,3,0.009,0.000
54,0,0,0.010,0.000
54,0,1,0.010,-0.025
54,0,2,0.010,0.000
54,0,3,0.010,0.000
54,1,0,0.010,-0.025
54,1,1,0.010,0.000
54,1,2,0.010,-0.025
54,1,3,0.010,0.000
54,2,0,0.010,0.000
54,2,1,0.010,-0.025
54,2,2,0.010,0.000
54,2,3,0.010,-0.025
54,3,0,0.010,0.000
54,3,1,0.010,0.000
54,3,2,0.010,-0.025
54,3,3,0.010,0.000
55,0,0,0.011,0.000
55,0,1,0.011,-0.025
55,0,2,0.011,0.000
55,0,3,0.011,0.000
55,1,0,0.011,-0.025
55,1,1,0.011,0.000
55,1,2,0.011,-0.025
55,1,3,0.011,0.000
55,2,0,0.011,0.000
55,2,1,0.011,-0.025
55,2,2,0.011,0.000
55,2,3,0.011,-0.025
55,3,0,0.011,0.000
55,3,1,0.011,0.000
55,3,2,0.011,-0.025
55,3,3,0.011,0.000
56,0,0,0.012,0.000
56,0,1,0.012,-0.025
56,0,2,0.012,0.000
56,0,3,0.012,0.000
56,1,0,0.012,-0.025
56,1,1,0.012,0.000
56,1,2,0.012,-0.025
56,1,3,0.012,0.000
56,2,0,0.012,0.000
56,2,1,0.012,-0.025
56,2,2,0.012,0.000
56,2,3,0.012,-0.025
56,3,0,0.012,0.000
56,3,1,0.012,0.000
56,3,2,0.012,-0.025
56,3,3,0.012,0.000
57,0,0,0.012,0.000
57,0,1,0.012,-0.025
57,0,2,0.012,0.000
57,0,3,0.012,0.000
57,1,0,0.012,-0.025
57,1,1,0.012,0.000
57,1,2,0.012,-0.025
57,1,3,0.012,0.000
57,2,0,0.012,0.000
57,2,1,0.012,-0.025
57,2,2,0.012,0.000
57,2,3,0.012,-0.025
57,3,0,0.012,0.000
57,3,1,0.012,0.000
57,3,2,0.012,-0.025
57,3,3,0.012,0.000
58,0,0,0.013,0.000
58,0,1,0.013,-0.025
58,0,2,0.013,0.000
58,0,3,0.013,0.000
58,1,0,0.013,-0.025
58,1,1,0.013,0.000
58,1,2,0.013,-0.025
58,1,3,0.013,0.000
58,2,0,0.013,0.000
58,2,1,0.013,-0.025
58,2,2,0.013,0.000
58,2,3,0.013,-0.025
58,3,0,0.013,0.000
58,3,1,0.013,0.000
58,3,2,0.013,-0.025
58,3,3,0.013,0.000
59,0,0,0.014,0.000
59,0,1,0.014,-0.025
59,0,2,0.014,0.000
59,0,3,0.014,0.000
59,1,0,0.014,-0.025
59,1,1,0.014,0.000
59,1,2,0.014,-0.025
59,1,3,0.014,0.000
59,2,0,0.014,0.000
59,2,1,0.014,-0.025
59,2,2,0.014,0.000
59,2,3,0.014,-0.025
59,3,0,0.014,0.000
59,3,1,0.014,0.000
59,3,2,0.014,-0.025
59,3,3,0.014,0.000
60,0,0,0.015,0.000
60,0,1,0.015,-0.025
60,0,2,0.015,0.000
60,0,3,0.015,0.000
60,1,0,0.015,-0.025
60,1,1,0.015,0.000
60,1,2,0.015,-0.025
60,1,3,0.015,0.000
60,2,0,0.015,0.000
60,2,1,0.015,-0.025
60,2,2,0.015,0.000
