116,4,time,val
33,2,0,0.399,0.077
33,2,1,0.399,-0.109
33,2,2,0.399,0.000
33,2,3,0.399,-0.036
33,3,0,0.399,-0.043
33,3,1,0.399,0.066
33,3,2,0.399,-0.036
33,3,3,0.399,0.000
34,0,0,0.407,0.000
34,0,1,0.407,-0.029
34,0,2,0.407,0.080
34,0,3,0.407,-0.045
34,1,0,0.407,-0.029
34,1,1,0.407,0.000
34,1,2,0.407,-0.112
34,1,3,0.407,0.067
34,2,0,0.407,0.080
34,2,1,0.407,-0.112
34,2,2,0.407,0.000
34,2,3,0.407,-0.036
34,3,0,0.407,-0.045
34,3,1,0.407,0.067
34,3,2,0.407,-0.036
34,3,3,0.407,0.000
35,0,0,0.415,0.000
35,0,1,0.415,-0.028
35,0,2,0.415,0.082
35,0,3,0.415,-0.047
35,1,0,0.415,-0.028
35,1,1,0.415,0.000
35,1,2,0.415,-0.114
35,1,3,0.415,0.069
35,2,0,0.415,0.082
35,2,1,0.415,-0.114
35,2,2,0.415,0.000
35,2,3,0.415,-0.037
35,3,0,0.415,-0.047
35,3,1,0.415,0.069
35,3,2,0.415,-0.037
35,3,3,0.415,0.000
36,0,0,0.423,0.000
36,0,1,0.423,-0.028
36,0,2,0.423,0.085
36,0,3,0.423,-0.048
36,1,0,0.423,-0.028
36,1,1,0.423,0.000
36,1,2,0.423,-0.117
36,1,3,0.423,0.070
36,2,0,0.423,0.085
36,2,1,0.423,-0.117
36,2,2,0.423,0.000
36,2,3,0.423,-0.037
36,3,0,0.423,-0.048
36,3,1,0.423,0.070
36,3,2,0.423,-0.037
36,3,3,0.423,0.000
37,0,0,0.432,0.000
37,0,1,0.432,-0.028
37,0,2,0.432,0.087
37,0,3,0.432,-0.050
37,1,0,0.432,-0.028
37,1,1,0.432,0.000
37,1,2,0.432,-0.119
37,1,3,0.432,0.072
37,2,0,0.432,0.087
37,2,1,0.432,-0.119
37,2,2,0.432,0.000
37,2,3,0.432,-0.037
37,3,0,0.432,-0.050
37,3,1,0.432,0.072
37,3,2,0.432,-0.037
37,3,3,0.432,0.000
38,0,0,0.440,0.000
38,0,1,0.440,-0.028
38,0,2,0.440,0.090
38,0,3,0.440,-0.052
38,1,0,0.440,-0.028
38,1,1,0.440,0.000
38,1,2,0.440,-0.122
38,1,3,0.440,0.073
38,2,0,0.440,0.090
38,2,1,0.440,-0.122
38,2,2,0.440,0.000
38,2,3,0.440,-0.037
38,3,0,0.440,-0.052
38,3,1,0.440,0.073
38,3,2,0.440,-0.037
38,3,3,0.440,0.000
39,0,0,0.448,0.000
39,0,1,0.448,-0.027
39,0,2,0.448,0.092
39,0,3,0.448,-0.054
39,1,0,0.448,-0.027
39,1,1,0.448,0.000
39,1,2,0.448,-0.124
39,1,3,0.448,0.075
39,2,0,0.448,0.092
39,2,1,0.448,-0.124
39,2,2,0.448,0.000
39,2,3,0.448,-0.037
39,3,0,0.448,-0.054
39,3,1,0.448,0.075
39,3,2,0.448,-0.037
39,3,3,0.448,0.000
40,0,0,0.457,0.000
40,0,1,0.457,-0.027
40,0,2,0.457,0.095
40,0,3,0.457,-0.056
40,1,0,0.457,-0.027
40,1,1,0.457,0.000
40,1,2,0.457,-0.126
40,1,3,0.457,0.076
40,2,0,0.457,0.095
40,2,1,0.457,-0.126
40,2,2,0.457,0.000
40,2,3,0.457,-0.037
40,3,0,0.457,-0.056
40,3,1,0.457,0.076
40,3,2,0.457,-0.037
40,3,3,0.457,0.000
41,0,0,0.466,0.000
41,0,1,0.466,-0.027
41,0,2,0.466,0.097
41,0,3,0.466,-0.058
41,1,0,0.466,-0.027
41,1,1,0.466,0.000
41,1,2,0.466,-0.129
41,1,3,0.466,0.078
41,2,0,0.466,0.097
41,2,1,0.466,-0.129
41,2,2,0.466,0.000
41,2,3,0.466,-0.036
41,3,0,0.466,-0.058
41,3,1,0.466,0.078
41,3,2,0.466,-0.036
41,3,3,0.466,0.000
42,0,0,0.474,0.000
42,0,1,0.474,-0.026
42,0,2,0.474,0.100
42,0,3,0.474,-0.060
42,1,0,0.474,-0.026
42,1,1,0.474,0.000
42,1,2,0.474,-0.131
42,1,3,0.474,0.079
42,2,0,0.474,0.100
42,2,1,0.474,-0.131
42,2,2,0.474,0.000
42,2,3,0.474,-0.036
42,3,0,0.474,-0.060
42,3,1,0.474,0.079
42,3,2,0.474,-0.036
42,3,3,0.474,0.000
43,0,0,0.483,0.000
43,0,1,0.483,-0.026
43,0,2,0.483,0.103
