163,4,time,val
42,2,1,4.646,7550368.000
42,2,2,4.646,0.000
42,2,3,4.646,-7550272.000
42,3,0,4.646,7550515.521
42,3,1,4.646,0.000
42,3,2,4.646,-7550656.000
42,3,3,4.646,0.000
43,0,0,4.755,0.000
43,0,1,4.755,-38315210.066
43,0,2,4.755,0.023
43,0,3,4.755,38315210.109
43,1,0,4.755,-38315210.082
43,1,1,4.755,0.000
43,1,2,4.755,38311936.000
43,1,3,4.755,576460752303423488.000
43,2,0,4.755,0.023
43,2,1,4.755,38319616.000
43,2,2,4.755,0.000
43,2,3,4.755,-38319104.000
43,3,0,4.755,38315210.141
43,3,1,4.755,0.000
43,3,2,4.755,-38310400.000
43,3,3,4.755,0.000
44,0,0,4.815,0.000
44,0,1,4.815,-28231161.299
44,0,2,4.815,0.023
44,0,3,4.815,28231161.334
44,1,0,4.815,-28231161.199
44,1,1,4.815,0.000
44,1,2,4.815,28234240.000
44,1,3,4.815,-1152921504606846976.000
44,2,0,4.815,0.023
44,2,1,4.815,28223488.000
44,2,2,4.815,0.000
44,2,3,4.815,-28225536.000
44,3,0,4.815,28231161.234
44,3,1,4.815,0.000
44,3,2,4.815,-28227584.000
44,3,3,4.815,0.000
45,0,0,4.876,0.000
45,0,1,4.876,-21222338.232
45,0,2,4.876,0.023
45,0,3,4.876,21222338.215
45,1,0,4.876,-21222338.273
45,1,1,4.876,0.000
45,1,2,4.876,21218816.000
45,1,3,4.876,-4611686018427387904.000
45,2,0,4.876,0.023
45,2,1,4.876,21229056.000
45,2,2,4.876,0.000
45,2,3,4.876,-21225984.000
45,3,0,4.876,21222338.289
45,3,1,4.876,6917529027641081856.000
45,3,2,4.876,-21213184.000
45,3,3,4.876,0.000
46,0,0,4.984,0.000
46,0,1,4.984,-104772345.312
46,0,2,4.984,0.023
46,0,3,4.984,104772345.250
46,1,0,4.984,-104772344.844
46,1,1,4.984,0.000
46,1,2,4.984,104898560.000
46,1,3,4.984,36893488147419103232.000
46,2,0,4.984,0.023
46,2,1,4.984,104693760.000
46,2,2,4.984,0.000
46,2,3,4.984,-104669184.000
46,3,0,4.984,104772344.938
46,3,1,4.984,110680464442257309696.000
46,3,2,4.984,-104906752.000
46,3,3,4.984,0.000
47,0,0,5.091,0.000
47,0,1,5.091,-509419151.250
47,0,2,5.091,0.023
47,0,3,5.091,509419152.500
47,1,0,5.091,-509419158.500
47,1,1,5.091,0.000
47,1,2,5.091,507379712.000
47,1,3,5.091,2361183241434822606848.000
47,2,0,5.091,0.023
47,2,1,5.091,511311872.000
47,2,2,5.091,0.000
47,2,3,5.091,-511705088.000
47,3,0,5.091,509419156.750
47,3,1,5.091,-5902958103587056517120.000
47,3,2,5.091,-507248640.000
47,3,3,5.091,0.000
48,0,0,5.152,0.000
48,0,1,5.152,-390105364.000
48,0,2,5.152,0.023
48,0,3,5.152,390105361.750
48,1,0,5.152,-390105364.500
48,1,1,5.152,0.000
48,1,2,5.152,391249920.000
48,1,3,5.152,-9444732965739290427392.000
48,2,0,5.152,0.023
48,2,1,5.152,388104192.000
48,2,2,5.152,0.000
48,2,3,5.152,-387973120.000
48,3,0,5.152,390105360.750
48,3,1,5.152,9444732965739290427392.000
48,3,2,5.152,-390856704.000
48,3,3,5.152,0.000
49,0,0,5.214,0.000
49,0,1,5.214,-304456413.000
49,0,2,5.214,0.023
49,0,3,5.214,304456409.250
49,1,0,5.214,-304456419.875
49,1,1,5.214,0.000
49,1,2,5.214,303955968.000
49,1,3,5.214,-9444732965739290427392.000
49,2,0,5.214,0.023
49,2,1,5.214,305922048.000
49,2,2,5.214,0.000
49,2,3,5.214,-306315264.000
49,3,0,5.214,304456410.750
49,3,1,5.214,18889465931478580854784.000
49,3,2,5.214,-303824896.000
49,3,3,5.214,0.000
50,0,0,5.320,0.000
50,0,1,5.320,-1442925066.000
50,0,2,5.320,0.023
50,0,3,5.320,1442925070.000
50,1,0,5.320,-1442925016.000
50,1,1,5.320,0.000
50,1,2,5.320,1470103552.000
50,1,3,5.320,151115727451828646838272.000
50,2,0,5.320,0.023
50,2,1,5.320,1415577600.000
50,2,2,5.320,0.000
50,2,3,5.320,-1415577600.000
50,3,0,5.320,1442925010.000
50,3,1,5.320,-302231454903657293676544.000
50,3,2,5.320,-1472200704.000
50,3,3,5.320,0.000
51,0,0,5.425,0.000
51,0,1,5.425,-6741136960.000
51,0,2,5.425,0.023
51,0,3,5.425,6741137152.000
51,1,0,5.425,-6741137536.000
51,1,1,5.425,0.000
