121,4,time,val
57,1,0,0.569,-0.023
57,1,1,0.569,0.000
57,1,2,0.569,-0.158
57,1,3,0.569,0.090
57,2,0,0.569,0.130
57,2,1,0.569,-0.158
57,2,2,0.569,0.000
57,2,3,0.569,-0.036
57,3,0,0.569,-0.079
57,3,1,0.569,0.090
57,3,2,0.569,-0.036
57,3,3,0.569,0.000
58,0,0,0.579,0.000
58,0,1,0.579,-0.023
58,0,2,0.579,0.133
58,0,3,0.579,-0.080
58,1,0,0.579,-0.023
58,1,1,0.579,0.000
58,1,2,0.579,-0.161
58,1,3,0.579,0.091
58,2,0,0.579,0.133
58,2,1,0.579,-0.161
58,2,2,0.579,0.000
58,2,3,0.579,-0.035
58,3,0,0.579,-0.080
58,3,1,0.579,0.091
58,3,2,0.579,-0.035
58,3,3,0.579,0.000
59,0,0,0.589,0.000
59,0,1,0.589,-0.022
59,0,2,0.589,0.136
59,0,3,0.589,-0.082
59,1,0,0.589,-0.022
59,1,1,0.589,0.000
59,1,2,0.589,-0.164
59,1,3,0.589,0.092
59,2,0,0.589,0.136
59,2,1,0.589,-0.164
59,2,2,0.589,0.000
59,2,3,0.589,-0.035
59,3,0,0.589,-0.082
59,3,1,0.589,0.092
59,3,2,0.589,-0.035
59,3,3,0.589,0.000
60,0,0,0.599,0.000
60,0,1,0.599,-0.022
